,year_data,year,region,region_description,state,offense,occurrence,age,cleared,population,occ_per_100k,clr_per_100k
1,0,2014,9,Southwest/Pacific,Alaska,commercial sex act,11,adult,3,737045,14.92446187,4.070307783
2,0,2014,9,Southwest/Pacific,Arizona,commercial sex act,15,adult,8,6634999,2.260738849,1.205727386
3,0,2014,9,Southwest/Pacific,California,commercial sex act,0,adult,0,38280824,0,0
4,0,2014,10,Rockies/Mid-West,Colorado,commercial sex act,11,adult,0,5270482,2.087095639,0
5,0,2014,3,Mideast South,Delaware,commercial sex act,0,adult,0,923638,0,0
6,0,2014,5,Gulf Coast East,Florida,commercial sex act,57,adult,44,19563166,2.913638825,2.249124707
7,0,2014,9,Southwest/Pacific,Guam,commercial sex act,0,adult,0,160375,0,0
8,0,2014,9,Southwest/Pacific,Hawaii,commercial sex act,0,adult,0,1408453,0,0
9,0,2014,12,Northeast,Idaho,commercial sex act,0,adult,0,1611530,0,0
10,0,2014,7,North Central,Illinois,commercial sex act,50,adult,0,12898269,3.876489163,0
11,0,2014,7,North Central,Indiana,commercial sex act,0,adult,0,6568367,0,0
12,0,2014,10,Rockies/Mid-West,Kansas,commercial sex act,1,adult,1,2893510,0.345601017,0.345601017
13,0,2014,1,New England,Massachusetts,commercial sex act,6,adult,4,6713944,0.893662503,0.595775002
14,0,2014,6,Central,Michigan,commercial sex act,2,adult,2,9913349,0.201748168,0.201748168
15,0,2014,7,North Central,Minnesota,commercial sex act,22,adult,5,5413693,4.063769408,0.923583956
16,0,2014,8,Plains,Missouri,commercial sex act,5,adult,1,6040658,0.827724397,0.165544879
17,0,2014,5,Gulf Coast East,Mississippi,commercial sex act,0,adult,0,2988797,0,0
18,0,2014,12,Northeast,Montana,commercial sex act,1,adult,0,1013564,0.98661752,0
19,0,2014,9,Southwest/Pacific,Nevada,commercial sex act,0,adult,0,2776972,0,0
20,0,2014,6,Central,Ohio,commercial sex act,0,adult,0,11576576,0,0
21,0,2014,10,Rockies/Mid-West,Oklahoma,commercial sex act,10,adult,7,3853205,2.595242143,1.8166695
22,0,2014,12,Northeast,Oregon,commercial sex act,0,adult,0,3922908,0,0
23,0,2014,8,Plains,South Dakota,commercial sex act,0,adult,0,842270,0,0
24,0,2014,6,Central,Tennessee,commercial sex act,29,adult,0,6493432,4.466051235,0
25,0,2014,11,Gulf Coast West,Texas,commercial sex act,78,adult,17,26489464,2.944566942,0.64176459
26,0,2014,10,Rockies/Mid-West,Utah,commercial sex act,0,adult,0,2897927,0,0
27,0,2014,5,Gulf Coast East,U.S. Virgin Islands,commercial sex act,0,adult,0,108044,0,0
28,0,2014,12,Northeast,Washington,commercial sex act,2,adult,0,6962906,0.287236392,0
29,0,2014,10,Rockies/Mid-West,Wyoming,commercial sex act,0,adult,0,582123,0,0
30,1,2015,9,Southwest/Pacific,Alaska,commercial sex act,10,adult,1,736307,13.5812915,1.35812915
31,1,2015,9,Southwest/Pacific,Arizona,commercial sex act,5,adult,6,6733840,0.742518385,0.891022062
32,1,2015,8,Plains,Arkansas,commercial sex act,5,adult,2,2967726,1.684791655,0.673916662
33,1,2015,10,Rockies/Mid-West,Colorado,commercial sex act,11,adult,5,5351218,2.05560678,0.934366718
34,1,2015,2,Mideast North,Connecticut,commercial sex act,0,adult,0,3594783,0,0
35,1,2015,3,Mideast South,Delaware,commercial sex act,0,adult,0,932596,0,0
36,1,2015,5,Gulf Coast East,Florida,commercial sex act,44,adult,23,19860330,2.215471747,1.158087504
37,1,2015,9,Southwest/Pacific,Guam,commercial sex act,0,adult,0,160967,0,0
38,1,2015,9,Southwest/Pacific,Hawaii,commercial sex act,3,adult,0,1414862,2.120348133,0
39,1,2015,12,Northeast,Idaho,commercial sex act,0,adult,0,1631479,0,0
40,1,2015,7,North Central,Illinois,commercial sex act,53,adult,0,12888962,4.11204564,0
41,1,2015,7,North Central,Indiana,commercial sex act,0,adult,0,6593533,0,0
42,1,2015,10,Rockies/Mid-West,Kansas,commercial sex act,0,adult,0,2900896,0,0
43,1,2015,11,Gulf Coast West,Louisiana,commercial sex act,51,adult,40,4644204,10.98142976,8.612886083
44,1,2015,1,New England,Maine,commercial sex act,0,adult,0,1330760,0,0
45,1,2015,4,Mid-Atlantic,Maryland,commercial sex act,27,adult,22,5958165,4.531596557,3.692412009
46,1,2015,1,New England,Massachusetts,commercial sex act,0,adult,0,6763652,0,0
47,1,2015,6,Central,Michigan,commercial sex act,3,adult,3,9930589,0.302096885,0.302096885
48,1,2015,7,North Central,Minnesota,commercial sex act,119,adult,77,5451522,21.82876635,14.12449587
49,1,2015,5,Gulf Coast East,Mississippi,commercial sex act,0,adult,0,2990623,0,0
50,1,2015,8,Plains,Missouri,commercial sex act,13,adult,5,6056293,2.146527587,0.825587533
51,1,2015,12,Northeast,Montana,commercial sex act,0,adult,0,1021891,0,0
52,1,2015,8,Plains,Nebraska,commercial sex act,0,adult,0,1879522,0,0
53,1,2015,9,Southwest/Pacific,Nevada,commercial sex act,214,adult,48,2819012,75.91312133,17.02724217
54,1,2015,2,Mideast North,New York,commercial sex act,0,adult,0,19656330,0,0
55,1,2015,4,Mid-Atlantic,North Carolina,commercial sex act,0,adult,0,9933944,0,0
56,1,2015,6,Central,Ohio,commercial sex act,3,adult,2,11602973,0.258554424,0.172369616
57,1,2015,10,Rockies/Mid-West,Oklahoma,commercial sex act,38,adult,26,3878367,9.797938153,6.70385242
58,1,2015,12,Northeast,Oregon,commercial sex act,0,adult,0,3964106,0,0
59,1,2015,5,Gulf Coast East,Puerto Rico,commercial sex act,0,adult,0,3534874,0,0
60,1,2015,1,New England,Rhode Island,commercial sex act,0,adult,0,1056017,0,0
61,1,2015,4,Mid-Atlantic,South Carolina,commercial sex act,10,adult,5,4823793,2.073057447,1.036528723
62,1,2015,8,Plains,South Dakota,commercial sex act,0,adult,0,849088,0,0
63,1,2015,6,Central,Tennessee,commercial sex act,32,adult,10,6540826,4.892348459,1.528858893
64,1,2015,11,Gulf Coast West,Texas,commercial sex act,98,adult,30,26977142,3.632705051,1.112052567
65,1,2015,5,Gulf Coast East,U.S. Virgin Islands,commercial sex act,0,adult,0,107884,0,0
66,1,2015,10,Rockies/Mid-West,Utah,commercial sex act,0,adult,0,2937399,0,0
67,1,2015,12,Northeast,Washington,commercial sex act,1,adult,0,7052439,0.141794917,0
68,1,2015,7,North Central,Wisconsin,commercial sex act,4,adult,2,5751974,0.695413435,0.347706718
69,1,2015,10,Rockies/Mid-West,Wyoming,commercial sex act,0,adult,0,582548,0,0
70,2,2016,9,Southwest/Pacific,Alaska,commercial sex act,11,adult,8,737547,14.91430377,10.84676638
71,2,2016,9,Southwest/Pacific,Arizona,commercial sex act,19,adult,5,6833596,2.78038093,0.731679192
72,2,2016,8,Plains,Arkansas,commercial sex act,4,adult,4,2978407,1.342999798,1.342999798
73,2,2016,10,Rockies/Mid-West,Colorado,commercial sex act,12,adult,3,5452107,2.20098395,0.550245987
74,2,2016,2,Mideast North,Connecticut,commercial sex act,1,adult,0,3587509,0.278744945,0
75,2,2016,3,Mideast South,Delaware,commercial sex act,0,adult,0,941413,0,0
76,2,2016,5,Gulf Coast East,Florida,commercial sex act,98,adult,50,20224249,4.845668188,2.472279688
77,2,2016,9,Southwest/Pacific,Hawaii,commercial sex act,2,adult,0,1422484,1.40599121,0
78,2,2016,7,North Central,Illinois,commercial sex act,21,adult,0,12864342,1.632419287,0
79,2,2016,7,North Central,Indiana,commercial sex act,4,adult,0,6608296,0.605299763,0
80,2,2016,10,Rockies/Mid-West,Kansas,commercial sex act,0,adult,0,2909502,0,0
81,2,2016,11,Gulf Coast West,Louisiana,commercial sex act,121,adult,90,4664851,25.93866342,19.29322073
82,2,2016,4,Mid-Atlantic,Maryland,commercial sex act,17,adult,15,5986717,2.839619778,2.505546863
83,2,2016,1,New England,Massachusetts,commercial sex act,0,adult,0,6795891,0,0
84,2,2016,6,Central,Michigan,commercial sex act,1,adult,1,9932573,0.100678847,0.100678847
85,2,2016,7,North Central,Minnesota,commercial sex act,235,adult,190,5482503,42.86363364,34.65570379
86,2,2016,5,Gulf Coast East,Mississippi,commercial sex act,0,adult,0,2988693,0,0
87,2,2016,8,Plains,Missouri,commercial sex act,16,adult,12,6071745,2.635156779,1.976367585
88,2,2016,12,Northeast,Montana,commercial sex act,1,adult,0,1030503,0.970399892,0
89,2,2016,9,Southwest/Pacific,Nevada,commercial sex act,140,adult,23,2868666,48.80317193,8.017663959
90,2,2016,8,Plains,North Dakota,commercial sex act,4,adult,0,754022,5.304885003,0
91,2,2016,6,Central,Ohio,commercial sex act,1,adult,0,11617850,0.086074446,0
92,2,2016,10,Rockies/Mid-West,Oklahoma,commercial sex act,42,adult,36,3909831,10.74215228,9.207559099
93,2,2016,12,Northeast,Oregon,commercial sex act,0,adult,0,4016918,0,0
94,2,2016,5,Gulf Coast East,Puerto Rico,commercial sex act,0,adult,0,3473166,0,0
95,2,2016,1,New England,Rhode Island,commercial sex act,5,adult,2,1056173,4.734072922,1.893629169
96,2,2016,4,Mid-Atlantic,South Carolina,commercial sex act,15,adult,7,4892253,3.066072012,1.430833606
97,2,2016,8,Plains,South Dakota,commercial sex act,0,adult,0,853933,0,0
98,2,2016,6,Central,Tennessee,commercial sex act,55,adult,26,6590808,8.344955581,3.944888093
99,2,2016,11,Gulf Coast West,Texas,commercial sex act,130,adult,49,27486814,4.729540499,1.782672957
100,2,2016,5,Gulf Coast East,U.S. Virgin Islands,commercial sex act,0,adult,0,107710,0,0
101,2,2016,10,Rockies/Mid-West,Utah,commercial sex act,0,adult,0,2982497,0,0
102,2,2016,2,Mideast North,Vermont,commercial sex act,2,adult,2,625197,3.198991678,3.198991678
103,2,2016,12,Northeast,Washington,commercial sex act,13,adult,3,7163543,1.814744464,0.418787184
104,2,2016,7,North Central,Wisconsin,commercial sex act,34,adult,18,5761406,5.901337278,3.124237382
105,2,2016,10,Rockies/Mid-West,Wyoming,commercial sex act,3,adult,2,585668,5.122356011,3.414904007
106,3,2017,5,Gulf Coast East,Alabama,commercial sex act,0,adult,0,4864745,0,0
107,3,2017,9,Southwest/Pacific,Alaska,commercial sex act,2,adult,0,741504,2.697220784,0
108,3,2017,9,Southwest/Pacific,Arizona,commercial sex act,92,adult,34,6945452,13.24607815,4.895289752
109,3,2017,8,Plains,Arkansas,commercial sex act,0,adult,0,2990410,0,0
110,3,2017,9,Southwest/Pacific,California,commercial sex act,0,adult,0,39209127,0,0
111,3,2017,10,Rockies/Mid-West,Colorado,commercial sex act,49,adult,14,5540921,8.843295185,2.526655767
112,3,2017,2,Mideast North,Connecticut,commercial sex act,8,adult,0,3578674,2.235464868,0
113,3,2017,3,Mideast South,Delaware,commercial sex act,5,adult,4,949216,5.267504973,4.214003978
114,3,2017,5,Gulf Coast East,Florida,commercial sex act,65,adult,51,20629982,3.150754082,2.472130126
115,3,2017,5,Gulf Coast East,Georgia,commercial sex act,0,adult,0,10304763,0,0
116,3,2017,9,Southwest/Pacific,Guam,commercial sex act,0,adult,0,162896,0,0
117,3,2017,9,Southwest/Pacific,Hawaii,commercial sex act,2,adult,1,1428105,1.400457249,0.700228625
118,3,2017,12,Northeast,Idaho,commercial sex act,0,adult,0,1682930,0,0
119,3,2017,7,North Central,Illinois,commercial sex act,26,adult,0,12826895,2.026990944,0
120,3,2017,7,North Central,Indiana,commercial sex act,2,adult,0,6633344,0.301507053,0
121,3,2017,10,Rockies/Mid-West,Kansas,commercial sex act,3,adult,2,2911263,1.030480585,0.686987057
122,3,2017,6,Central,Kentucky,commercial sex act,8,adult,0,4438229,1.80252078,0
123,3,2017,11,Gulf Coast West,Louisiana,commercial sex act,59,adult,47,4678215,12.61164782,10.04656691
124,3,2017,1,New England,Maine,commercial sex act,2,adult,0,1331370,1.502212007,0
125,3,2017,4,Mid-Atlantic,Maryland,commercial sex act,0,adult,0,6004692,0,0
126,3,2017,1,New England,Massachusetts,commercial sex act,17,adult,5,6826022,2.490469559,0.732491047
127,3,2017,6,Central,Michigan,commercial sex act,11,adult,2,9951890,1.105317683,0.200966852
128,3,2017,7,North Central,Minnesota,commercial sex act,173,adult,146,5523409,31.32123658,26.4329511
129,3,2017,5,Gulf Coast East,Mississippi,commercial sex act,0,adult,0,2988298,0,0
130,3,2017,8,Plains,Missouri,commercial sex act,25,adult,15,6087203,4.106976554,2.464185932
131,3,2017,12,Northeast,Montana,commercial sex act,2,adult,0,1040863,1.921482462,0
132,3,2017,8,Plains,Nebraska,commercial sex act,0,adult,0,1905924,0,0
133,3,2017,9,Southwest/Pacific,Nevada,commercial sex act,5,adult,0,2919772,1.71246248,0
134,3,2017,1,New England,New Hampshire,commercial sex act,2,adult,2,1342373,1.489898858,1.489898858
135,3,2017,10,Rockies/Mid-West,New Mexico,commercial sex act,0,adult,0,2092789,0,0
136,3,2017,2,Mideast North,New York,commercial sex act,0,adult,0,19641589,0,0
137,3,2017,4,Mid-Atlantic,North Carolina,commercial sex act,0,adult,0,10156679,0,0
138,3,2017,8,Plains,North Dakota,commercial sex act,10,adult,0,754353,13.25639323,0
139,3,2017,6,Central,Ohio,commercial sex act,0,adult,0,11635003,0,0
140,3,2017,10,Rockies/Mid-West,Oklahoma,commercial sex act,25,adult,15,3926769,6.36655734,3.819934404
141,3,2017,12,Northeast,Oregon,commercial sex act,1,adult,0,4091404,0.244414876,0
142,3,2017,5,Gulf Coast East,Puerto Rico,commercial sex act,0,adult,0,3406495,0,0
143,3,2017,1,New England,Rhode Island,commercial sex act,12,adult,3,1057063,11.3522089,2.838052226
144,3,2017,4,Mid-Atlantic,South Carolina,commercial sex act,26,adult,1,4958235,5.243801474,0.201684672
145,3,2017,8,Plains,South Dakota,commercial sex act,3,adult,0,862890,3.476688802,0
146,3,2017,6,Central,Tennessee,commercial sex act,75,adult,10,6645011,11.28666303,1.504888404
147,3,2017,11,Gulf Coast West,Texas,commercial sex act,193,adult,78,27937492,6.908279383,2.791947108
148,3,2017,10,Rockies/Mid-West,Utah,commercial sex act,1,adult,0,3042613,0.328664868,0
149,3,2017,12,Northeast,Washington,commercial sex act,29,adult,6,7294680,3.975499953,0.822517232
150,3,2017,7,North Central,Wisconsin,commercial sex act,59,adult,16,5772958,10.22006396,2.771542769
151,3,2017,10,Rockies/Mid-West,Wyoming,commercial sex act,2,adult,1,584290,3.422957778,1.711478889
152,0,2014,9,Southwest/Pacific,Alaska,commercial sex act,11,juvenile,0,737045,14.92446187,0
153,0,2014,9,Southwest/Pacific,Arizona,commercial sex act,15,juvenile,0,6634999,2.260738849,0
154,0,2014,9,Southwest/Pacific,California,commercial sex act,0,juvenile,0,38280824,0,0
155,0,2014,10,Rockies/Mid-West,Colorado,commercial sex act,11,juvenile,0,5270482,2.087095639,0
156,0,2014,3,Mideast South,Delaware,commercial sex act,0,juvenile,0,923638,0,0
157,0,2014,5,Gulf Coast East,Florida,commercial sex act,57,juvenile,0,19563166,2.913638825,0
158,0,2014,9,Southwest/Pacific,Guam,commercial sex act,0,juvenile,0,160375,0,0
159,0,2014,9,Southwest/Pacific,Hawaii,commercial sex act,0,juvenile,0,1408453,0,0
160,0,2014,12,Northeast,Idaho,commercial sex act,0,juvenile,0,1611530,0,0
161,0,2014,7,North Central,Illinois,commercial sex act,50,juvenile,0,12898269,3.876489163,0
162,0,2014,7,North Central,Indiana,commercial sex act,0,juvenile,0,6568367,0,0
163,0,2014,10,Rockies/Mid-West,Kansas,commercial sex act,1,juvenile,0,2893510,0.345601017,0
164,0,2014,1,New England,Massachusetts,commercial sex act,6,juvenile,0,6713944,0.893662503,0
165,0,2014,6,Central,Michigan,commercial sex act,2,juvenile,0,9913349,0.201748168,0
166,0,2014,7,North Central,Minnesota,commercial sex act,22,juvenile,0,5413693,4.063769408,0
167,0,2014,8,Plains,Missouri,commercial sex act,5,juvenile,1,6040658,0.827724397,0.165544879
168,0,2014,5,Gulf Coast East,Mississippi,commercial sex act,0,juvenile,0,2988797,0,0
169,0,2014,12,Northeast,Montana,commercial sex act,1,juvenile,0,1013564,0.98661752,0
170,0,2014,9,Southwest/Pacific,Nevada,commercial sex act,0,juvenile,0,2776972,0,0
171,0,2014,6,Central,Ohio,commercial sex act,0,juvenile,0,11576576,0,0
172,0,2014,10,Rockies/Mid-West,Oklahoma,commercial sex act,10,juvenile,0,3853205,2.595242143,0
173,0,2014,12,Northeast,Oregon,commercial sex act,0,juvenile,0,3922908,0,0
174,0,2014,8,Plains,South Dakota,commercial sex act,0,juvenile,0,842270,0,0
175,0,2014,6,Central,Tennessee,commercial sex act,29,juvenile,0,6493432,4.466051235,0
176,0,2014,11,Gulf Coast West,Texas,commercial sex act,78,juvenile,5,26489464,2.944566942,0.188754291
177,0,2014,10,Rockies/Mid-West,Utah,commercial sex act,0,juvenile,0,2897927,0,0
178,0,2014,5,Gulf Coast East,U.S. Virgin Islands,commercial sex act,0,juvenile,0,108044,0,0
179,0,2014,12,Northeast,Washington,commercial sex act,2,juvenile,0,6962906,0.287236392,0
180,0,2014,10,Rockies/Mid-West,Wyoming,commercial sex act,0,juvenile,0,582123,0,0
181,1,2015,9,Southwest/Pacific,Alaska,commercial sex act,10,juvenile,0,736307,13.5812915,0
182,1,2015,9,Southwest/Pacific,Arizona,commercial sex act,5,juvenile,0,6733840,0.742518385,0
183,1,2015,8,Plains,Arkansas,commercial sex act,5,juvenile,0,2967726,1.684791655,0
184,1,2015,10,Rockies/Mid-West,Colorado,commercial sex act,11,juvenile,0,5351218,2.05560678,0
185,1,2015,2,Mideast North,Connecticut,commercial sex act,0,juvenile,0,3594783,0,0
186,1,2015,3,Mideast South,Delaware,commercial sex act,0,juvenile,0,932596,0,0
187,1,2015,5,Gulf Coast East,Florida,commercial sex act,44,juvenile,0,19860330,2.215471747,0
188,1,2015,9,Southwest/Pacific,Guam,commercial sex act,0,juvenile,0,160967,0,0
189,1,2015,9,Southwest/Pacific,Hawaii,commercial sex act,3,juvenile,0,1414862,2.120348133,0
190,1,2015,12,Northeast,Idaho,commercial sex act,0,juvenile,0,1631479,0,0
191,1,2015,7,North Central,Illinois,commercial sex act,53,juvenile,0,12888962,4.11204564,0
192,1,2015,7,North Central,Indiana,commercial sex act,0,juvenile,0,6593533,0,0
193,1,2015,10,Rockies/Mid-West,Kansas,commercial sex act,0,juvenile,0,2900896,0,0
194,1,2015,11,Gulf Coast West,Louisiana,commercial sex act,51,juvenile,1,4644204,10.98142976,0.215322152
195,1,2015,1,New England,Maine,commercial sex act,0,juvenile,0,1330760,0,0
196,1,2015,4,Mid-Atlantic,Maryland,commercial sex act,27,juvenile,0,5958165,4.531596557,0
197,1,2015,1,New England,Massachusetts,commercial sex act,0,juvenile,0,6763652,0,0
198,1,2015,6,Central,Michigan,commercial sex act,3,juvenile,0,9930589,0.302096885,0
199,1,2015,7,North Central,Minnesota,commercial sex act,119,juvenile,0,5451522,21.82876635,0
200,1,2015,5,Gulf Coast East,Mississippi,commercial sex act,0,juvenile,0,2990623,0,0
